id,site_name,existing_device_client,capacity,latitude,longitude,feasibility_client,feasibility_mbps,comment,booked_by,expiry_date,interface,city,division,district,location,address,created_at
633,CXSDRC01JR01,SCL,1000,21.443072,91.976835,AmberIT,2,"Amber IT FR input.",mosabbir.hussain,"2018-06-30 18:00:40",ge-0/1/9,CoxsBazarSadar,Chittagong,"Coxs Bazar","Coxs Bazar","Shafique Centre, Bazaar- Ghat road, Barmiz Market, Cox Bazaar","2018-06-22 12:58:55"
634,KHKJA01,ROBI,1000,22.8982,89.5055,gen,50,Q,partha.sarkar,"2018-06-30 13:30:27",ge-0/1/2,KhanJahanAli,Khulna,Khulna,Khulna,Fresh_Health_Clinic,"2018-06-22 13:35:09"
635,CRSLMGW1,AIRTEL,1000,24.8973,91.8676,Innovative,10,Q,partha.sarkar,"2018-06-30 10:45:54",ge-0/3/6,SylhetSadar,Sylhet,Sylhet,Sylhet,"Kazi Ilias Road","2018-06-22 13:37:36"
636,SYMNB1,GP,1000,24.886278,91.880611,inno,2,Q,partha.sarkar,"2018-06-29 18:50:57",ge-0/1/2,SylhetSadar,Sylhet,Sylhet,Sylhet,"Bishwaroad, Uposhohar, Sylhet","2018-06-22 13:40:32"
637,SYSON1,GP,1000,24.892222,91.893722,Innovative,2,Q,partha.sarkar,"2018-06-30 14:50:09",ge-0/1/3,SylhetSadar,Sylhet,Sylhet,Sylhet,Sonapara,"2018-06-22 13:41:50"
638,CRSLMGW1,AIRTEL,1000,24.8973,91.8676,inno,10,Q,partha.sarkar,"2018-06-30 14:50:46",ge-0/3/6,SylhetSadar,Sylhet,Sylhet,Sylhet,"Kazi Ilias Road","2018-06-22 13:44:52"
639,CRSLMGW1,AIRTEL,1000,24.8973,91.8676,Innovative,10,Q,partha.sarkar,"2018-06-30 13:45:27",ge-0/3/8,SylhetSadar,Sylhet,Sylhet,Sylhet,"Kazi Ilias Road","2018-06-22 13:46:05"
640,CRSLMGW1,AIRTEL,1000,24.8973,91.8676,Innovative,10,Q,partha.sarkar,"2018-06-29 18:50:14",ge-0/3/1,SylhetSadar,Sylhet,Sylhet,Sylhet,"Kazi Ilias Road","2018-06-22 13:46:50"
641,NTBRG01_2200,ROBI,1000,24.2892,89.082,"Amber IT",2,SCR,shihab.rahman,"2018-06-29 14:05:55",ge-0/2/1,Baraigram,Rajshahi,Natore,Bonpara,Bonpara,"2018-06-22 14:07:10"
642,SNCTK02-AGG,SCL,1000,24.928242,91.686598,"Amber IT",2,SCR,shihab.rahman,"2018-06-29 14:10:26",ge-1/2/1,Chhatak,Sylhet,Sunamganj,Gobindaganj,Gobindaganj_Notun_Bazar,"2018-06-22 14:09:43"
643,MBJRI02,ROBI,1000,24.6392,92.1614,"Amber IT",2,SCR,shihab.rahman,"2018-06-29 14:10:47",ge-0/1/3,Juri,Sylhet,Maulavirbazar,Dakwinbhag,Dakwinbhag,"2018-06-22 14:11:48"
644,SKNLTA01JR01,SCL,1000,22.516303,89.018765,"Amber IT",2,SCR,shihab.rahman,"2018-06-29 14:15:42",ge-0/1/2,Kaliganj,Khulna,Satkhira,"Nalta Sharif","Nalta, Kaliganj","2018-06-22 14:15:14"
645,PPMTB05,ROBI,1000,22.24833333,89.97188889,"Amber IT",2,SCR,shihab.rahman,"2018-07-01 12:15:12",ge-0/2/1,Mathbaria,Barisal,Pirojpur,"Guishakhali 32m Land","Guishakhali 32m Land","2018-06-24 12:15:56"
646,SKTLAA01JR01,SCL,1000,22.76333333,89.16555556,"Amber IT",2,SCR,shihab.rahman,"2018-07-01 12:20:44",ge-1/1/0,Tala,Khulna,Satkhira,Patkelghata,"Dr.ModushudanMondol, S/o:lateDurgapadaMondol, Vill:Patkelghata, Post:Patkelghata, P.S:Tala, Dist:Satkhira.","2018-06-24 12:21:12"
647,PTMZG01,ROBI,1000,22.3697,90.2164,"Bijoy Online",20,booked,ridwan.abdullah,"2018-06-27 22:30:10",xe-0/3/1,Mirzaganj,Barisal,Patuakhali,Mirzaganj,Subidkhali_Bazar,"2018-06-24 13:14:01"
648,DHK_X3899,Banglalink,1000,23.98827,90.37935,HRC,10,Q,tanveer.chowdhury,"2018-06-30 13:20:04",ge-1/2/0,GazipurSadar,Dhaka,Gazipur,"Joydevpur - Tangail - Jamalpur Highway","Outpara (Riaz Nagar), Gazipur Chawrasta, Gazipur Sadar, Gazipur","2018-06-24 13:21:08"
649,DHK_X0150,Banglalink,1000,23.986387,90.432806,HRC,10,Q,tanveer.chowdhury,"2018-06-30 13:20:57",ge-1/1/3,GazipurSadar,Dhaka,Gazipur,"Joydevpur - Pubail Road","Banglagas, Gazipur","2018-06-24 13:25:31"
650,DHK_X0150,Banglalink,1000,23.986387,90.432806,HRC,10,Q,tanveer.chowdhury,"2018-06-29 12:20:37",ge-1/2/1,GazipurSadar,Dhaka,Gazipur,"Joydevpur - Pubail Road","Banglagas, Gazipur","2018-06-24 13:27:14"
651,DHK_X0965,Banglalink,1000,23.90401,90.39639,HRC,10,Q,tanveer.chowdhury,"2018-06-30 13:40:39",ge-1/2/1,GazipurSadar,Dhaka,Gazipur,Tongi,"Plot No-742, Matabbar Road, Auchpara,Nishat Nagar, Gazipur Sadar, Gazipur","2018-06-24 13:38:09"
652,DHSVRC01JR01,SCL,10000,23.932836,90.26785,"Inter Cloud Limited",15,SCR,shihab.rahman,"2018-07-01 16:10:54",xe-2/2/1,Savar,Dhaka,Dhaka,"Sadman Tower, east gandabor, dhamsona, saver cant. Ashuliah","Sadman Tower, east gandabor, dhamsona, saver cant. Ashuliah","2018-06-24 16:10:35"
653,DHK_X0438,Banglalink,1000,23.94586,90.38269,"Inter Cloud Limited",10,SCR,shihab.rahman,"2018-07-01 16:10:09",ge-1/1/3,GazipurSadar,Dhaka,Gazipur,"Dhaka - Mymensingh Highway","Din Mohammad Super Market,AB Bank, Board Bazar, Gazipur Sadar, Gazipur","2018-06-24 16:12:22"
654,NAR0015A01ES01,SCL,100,23.68196,90.51634,"Inter Cloud Limited",5,SCR,shihab.rahman,"2018-07-01 16:15:52",Port22,NarayanganjSadar,Dhaka,Narayanganj,Shiddhirganj,"Shiddhirganj - Adamjee Road","2018-06-24 16:13:59"
655,DHK_X0150,Banglalink,1000,23.986387,90.432806,Genious,200,Q,partha.sarkar,"2018-06-30 19:35:24",ge-1/2/1,GazipurSadar,Dhaka,Gazipur,"Joydevpur - Pubail Road","Banglagas, Gazipur","2018-06-24 17:00:09"
656,DPSDR02,ROBI,1000,25.6489,88.6474,"KS Network Limited",10,booked,ridwan.abdullah,"2018-06-28 22:30:50",ge-0/1/3,"Dinajpur Sadar",Rangpur,Dinajpur,Dinajpur,"Dinajpur BTTB","2018-06-24 17:04:32"
657,DHUT4M,GP,1000,23.874431,90.391439,BTS,3,bts//zaman,jahirul.islam,"2018-07-01 23:55:05",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"Plot-21, Sonargaon Janapath Road, Sector-13 ,Uttara Model Town,Dhaka","2018-06-24 18:27:53"
658,DHSVRC01ES01,SCL,1000,23.932836,90.26785,BTS,3,bts//zaman,jahirul.islam,"2018-07-01 23:55:46",Port16,Savar,Dhaka,Dhaka,"Nabinagar - Chandra Road","Nabinagar - Chandra Road","2018-06-24 18:34:31"
659,FPSDR07_ACX2200,ROBI,1000,23.6021,89.8334,BTS,5,bts//zaman,jahirul.islam,"2018-07-01 23:55:55",xe-0/3/1,FaridpurSadar,Dhaka,Faridpur,Faridpur,Faridpur_BSC,"2018-06-24 18:42:50"
660,DHK_X3419,Banglalink,1000,23.93015,90.44975,"agni system",10,agni//waseq,jahirul.islam,"2018-07-08 23:55:41",ge-0/1/2,GazipurSadar,Dhaka,Gazipur,"Tongi - Kaliganj - Gorashal - Pachdona Road","Md. Awlad hossain, Mirer bazar (Tongi-Kaliganj Narsingdi highway), Gazipur Sadar, Gazipur","2018-06-24 19:12:38"
661,DHK_X4021,Banglalink,1000,23.9539,90.38315,"agni system",10,agni//waseq,jahirul.islam,"2018-07-01 23:55:15",ge-1/1/3,GazipurSadar,Dhaka,Gazipur,"Polagas Road","Shamsul Haque, Signboard, board bazar, Gazipur Sadar, Gazipur","2018-06-24 19:15:35"
662,DHK_X2243,Banglalink,1000,23.70467,90.51113,"agni system",30,agni//waseq,jahirul.islam,"2018-07-01 23:55:13",ge-1/2/0,NarayanganjSadar,Dhaka,Narayanganj,"Hazi Abdul Aziz Sardar Road","Vill: Simrail, P.O.: Sanarpar, P.S.: Shiddhirganj, Narayanganj","2018-06-24 19:18:49"
663,DHSHNB,GP,1000,23.737028,90.414833,winner,30,Q,partha.sarkar,"2018-06-30 23:50:26",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,"City Corporation Holding No.88/89/B, Shantinagar, P.S: Motijheel, Dhaka.","2018-06-26 12:45:58"
664,CP2904_MX240,AIRTEL,10000,23.2378,90.6784,"InterCloud Limited",10,CR,rabeya.akter,"2018-07-03 16:45:25",xe-2/0/2,ChandpurSadar,Chittagong,Chadpur,Chandpur,"Comilla - Chandpur Highway","2018-06-26 16:47:54"
665,NGSDR40,ROBI,1000,23.6304,90.5119,"agni system",7,agni//tanmoy,jahirul.islam,"2018-07-03 23:55:26",ge-0/2/2,NarayanganjSadar,Dhaka,Narayanganj,Narayanganj,Kellarpool,"2018-06-26 16:48:38"
666,DHBHA5,GP,1000,23.802667,90.383194,"agni system",7,agni//musfiquzzaman,jahirul.islam,"2018-07-04 23:55:01",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,"Barrack Building No.8, Public Order Management Division, Section -14, Mirpur, Dhaka","2018-06-27 10:43:06"
667,NGRPG12A01ES01,SCL,1000,23.7401,90.5259,"Brac Net",40,Q,partha.sarkar,"2018-06-30 18:50:18",Port15,Rupganj,Dhaka,Narayanganj,Rupshi,"Dhaka - Sylhet Highway","2018-06-27 12:57:24"
668,MHGNG01A01ES01,SCL,1000,23.81725,88.75214,eirtelservices,20,Q,partha.sarkar,"2018-06-30 14:50:47",Port18,Gangni,Khulna,Meherpur,Gangni,"Gangni - Dhankhola Road","2018-06-27 13:43:07"
669,NGRPG12A01ES01,SCL,1000,23.7401,90.5259,hrc,10,Q,partha.sarkar,"2018-06-30 15:45:30",Port9,Rupganj,Dhaka,Narayanganj,Rupshi,"Dhaka - Sylhet Highway","2018-06-27 15:03:46"
670,NGRPG12A01ES01,SCL,1000,23.7401,90.5259,HRC,10,Q,tanveer.chowdhury,"2018-07-02 12:35:16",Port10,Rupganj,Dhaka,Narayanganj,Rupshi,"Dhaka - Sylhet Highway","2018-06-27 16:35:40"
671,PPMTB05,ROBI,1000,22.24833333,89.97188889,"ip link",40,Q,partha.sarkar,"2018-06-30 18:50:17",ge-0/2/1,Mathbaria,Barisal,Pirojpur,"Guishakhali 32m Land","Guishakhali 32m Land","2018-06-27 17:40:34"
672,JHKLG01A01ES01,SCL,1000,23.40995,89.13759,virtual,20,Q,partha.sarkar,"2018-06-30 15:50:59",Port16,Kaliganj,Khulna,Jhenaidah,Kaliganj,"Bypass Road","2018-06-27 20:49:15"
673,SPDMD08,ROBI,1000,23.143449,90.447217,"Aamra Networks",25,SCR,shihab.rahman,"2018-07-05 11:00:40",ge-0/2/1,Damudya,Dhaka,Shariatpur,Damudya,Damuddya,"2018-06-28 11:06:55"
674,SPZNR04-ACX2200,ROBI,1000,23.3856,90.2945,"Aamra Networks",25,SCR,shihab.rahman,"2018-07-05 11:05:09",ge-0/1/1,Zanjira,Dhaka,Shariatpur,"Rupbaburhat 32m Land","Rupbaburhat 32m Land","2018-06-28 11:16:48"
675,SKNLTA01JR01,SCL,1000,22.516303,89.018765,"Aamra Networks",25,SCR,shihab.rahman,"2018-07-05 11:20:13",ge-0/2/1,Kaliganj,Khulna,Satkhira,"Nalta Sharif","Nalta, Kaliganj","2018-06-28 11:24:37"
676,PTKLP05-ACX2200,ROBI,1000,21.94831,90.177,"Aamra Networks",25,SCR,shihab.rahman,"2018-07-05 11:25:57",ge-0/1/3,KalaPara,Barisal,Patuakhali,Nilganj,"Pakhimara Bazar 32m","2018-06-28 11:27:46"
677,PTSDR02,ROBI,1000,22.3596,90.3156,"Aamra Networks",25,SCR,shihab.rahman,"2018-07-05 11:25:12",ge-0/2/3,PatuakhaliSadar,Barisal,Patuakhali,Patuakhali,Patuakhali_2,"2018-06-28 11:29:51"
678,CP2904_MX240,AIRTEL,1000,23.2378,90.6784,Innovative,2,Q,partha.sarkar,"2018-07-11 09:45:11",ge-1/3/6,ChandpurSadar,Chittagong,Chadpur,Chandpur,"Comilla - Chandpur Highway","2018-06-28 19:17:24"
679,JHKLG01A01ES01,SCL,1000,23.40995,89.13759,virtual,20,Q,partha.sarkar,"2018-08-09 14:25:27",Port15,Kaliganj,Khulna,Jhenaidah,Kaliganj,"Bypass Road","2018-06-29 17:00:41"
680,GP1602,AIRTEL,1000,24.180421,90.426858,amber,10,CR,rabeya.akter,"2018-07-08 12:45:13",ge-0/2/0,Sreepur,Dhaka,Gazipur,"Dhaka - Mymensingh Highway","Dhaka - Mymensingh Highway","2018-07-01 12:47:08"
681,KHPHL03,ROBI,1000,22.9304,89.4864,"Amber IT",10,cr,rabeya.akter,"2018-07-08 12:50:14",ge-0/1/3,Phultala,Khulna,Khulna,Khulna,"Apilgate 55m Land","2018-07-01 12:51:12"
682,KHPHL03,ROBI,1000,22.9304,89.4864,"Amber IT",10,cr,rabeya.akter,"2018-07-08 12:55:11",ge-0/2/0,Phultala,Khulna,Khulna,Khulna,"Apilgate 55m Land","2018-07-01 12:56:19"
683,KHPHL03,ROBI,1000,22.9304,89.4864,"Amber IT",10,cr,rabeya.akter,"2018-07-08 13:00:41",ge-0/2/0,Phultala,Khulna,Khulna,Khulna,"Apilgate 55m Land","2018-07-01 13:02:38"
684,KHDLPP01JR01,SCL,1000,22.858757,89.525745,"Amber IT",10,CR,rabeya.akter,"2018-07-08 13:05:01",ge-1/1/7,Dighalia,Khulna,Khulna,Khulna,"Khulna Power Grid","2018-07-01 13:06:08"
685,DHGULA,GP,1000,23.81055,90.419723,"Bangla Trac Communications Ltd",20,"New Cap.BW FR for Bangla Trac Comm.",mosabbir.hussain,"2018-07-08 18:00:46",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,"14/6, Nadda, Gulshan, Dhaka-1212","2018-07-01 13:07:51"
686,CGSKD04,ROBI,1000,22.4783,91.7213,"Amber IT",10,cr,rabeya.akter,"2018-07-08 13:10:20",ge-0/2/3,Sitakunda,Chittagong,Chittagong,Sonaichhari,Baro_Awlia_1/Sitakunda_Chittagong,"2018-07-01 13:12:33"
687,CGSKD13,ROBI,1000,22.6,91.65547222,"Amber IT",10,cr,rabeya.akter,"2018-07-08 13:15:04",ge-0/1/3,Sitakunda,Chittagong,Chittagong,Muradpur,"Muradpur,2","2018-07-01 13:15:05"
688,KHKLS02,ROBI,1000,22.8561,89.5409,"Amber IT",10,CR,rabeya.akter,"2018-07-08 13:15:58",ge-0/1/2,Khalishpur,Khulna,Khulna,"Eid Ghah Road",Khalishpur,"2018-07-01 13:18:27"
689,KHKLS02,ROBI,1000,22.8561,89.5409,"Amber IT",10,cr,rabeya.akter,"2018-07-08 13:25:35",ge-0/1/3,Khalishpur,Khulna,Khulna,"Eid Ghah Road",Khalishpur,"2018-07-01 13:28:34"
690,DHMRPE,GP,1000,23.82179,90.358917,"agni system",20,agni//tanmoy,jahirul.islam,"2018-07-08 23:55:31",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"J/8, Pallabi Extension, Pallabi, Mirpur, Dhaka","2018-07-01 14:08:30"
691,SGULP01,GP,1000,24.4193,89.5555,Innovative,40,Q,partha.sarkar,"2018-07-12 05:25:04",ge-0/1/8,UllahPara,Rajshahi,Sirajganj,Hatikumrul,Hatikumrul,"2018-07-01 14:44:04"
692,BHSDR07,ROBI,1000,22.6778,90.6094,ADN,10,CR,rabeya.akter,"2018-07-08 15:10:14",ge-0/2/3,"Bhola Sadar",Barisal,Bhola,Kheaghat_32mLand,Kheaghat_32mLand,"2018-07-01 15:14:05"
693,DHKAKH,GP,1000,23.739889,90.410944,"Brac Net",1,Q,partha.sarkar,"2018-07-04 09:45:53",ge-0/2/2,DMP,Dhaka,Dhaka,Dhaka,"14, Kakrail Road, Dhaka-1000,","2018-07-01 19:17:50"
694,DHK_X2731,Banglalink,1000,23.92857,90.72115,Alap,60,"Narshingdi 23.925939, 90.720357",jahirul.islam,"2018-07-08 23:55:59",ge-1/2/1,NarsingdiSadar,Dhaka,Narsingdi,Narsingdi,"House No : 117/2 , Baniyachol, Station Road, Narsingdi Sadar","2018-07-01 20:05:35"
695,DHK_X0099,Banglalink,1000,23.83545,90.352944,"agni system",40,agni//waseq,jahirul.islam,"2018-07-08 23:55:55",ge-1/1/2,DMP,Dhaka,Dhaka,Dhaka,"Alubdi, Mirpur ? 12, Dhaka.","2018-07-01 20:34:03"
696,PBSDRP01JR01,SCL,1000,24.02354,89.23411,ADN,10,cr,rabeya.akter,"2018-07-09 11:40:04",ge-0/0/2,PabnaSadar,Rajshahi,Pabna,Pabna,"Nurpur, Pabna","2018-07-02 11:40:38"
697,DHKHNL,GP,1000,23.85375,90.414917,Agni,5,agni//waseq,jahirul.islam,"2018-07-09 23:59:42",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"126/A, Ashkona, Comilla House, Medical Road, PO: Haji Camp, PS: Dakshin Khan, Dhaka","2018-07-02 16:11:24"
698,CXTKN12,ROBI,1000,20.84,92.2992,"agni system",5,agni//waseq,jahirul.islam,"2018-07-09 23:55:01",ge-1/2/1,Teknaf,Chittagong,"Coxs Bazar",Teknaf,"Uttar Nayapara","2018-07-02 16:16:56"
699,CGRNG29,ROBI,1000,22.46,92.0676,"Amber IT",10,CR,rabeya.akter,"2018-07-10 10:30:46",ge-0/2/1,Rangunia,Chittagong,Chittagong,Rangunia,"Rangunia,3","2018-07-03 10:34:56"
700,BSSDR07,ROBI,1000,22.6949,90.3546,"Square InformatiX",10,CR,omar.faruq,"2018-07-15 11:25:49",ge-0/2/2,BarisalSadar(kotwali),Barisal,Barisal,Barisal,Sagordi__CNB_Road_,"2018-07-03 11:28:51"
701,DHK_X0030,Banglalink,1000,23.733248,90.38522,"Bangla Trac Communications Ltd",20,"Bangla Trac Comm. New cap. FR",mosabbir.hussain,"2018-07-12 18:00:59",xe-1/3/1,DMP,Dhaka,Dhaka,Dhaka,"Rafin Plaza, Mirpur Road, New Market, Dhaka.","2018-07-03 13:15:04"
702,DHUTT48,ROBI,1000,23.8616,90.3997,"Bangla Trac Communications Ltd",20,"Bangla Trac Comm. New Capacity FR.",mosabbir.hussain,"2018-07-12 18:00:54",ge-0/2/2,DMP,Dhaka,Dhaka,Dhaka,"Giant Business Tower","2018-07-03 13:19:29"
703,DHRMPW,GP,1000,23.75514,90.41914,"Bangla Trac Communications Ltd",20,"Bangla Trac Comm. New capacity FR",mosabbir.hussain,"2018-07-12 18:00:40",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"207/B, Chowdhury Para, Khilgaon","2018-07-03 13:25:00"
704,PBSDR01-HO,ROBI,1000,24.0073,89.2393,"SK Traders",50,"SK Traders new Capacity BW FR",mosabbir.hussain,"2018-07-12 18:00:27",ge-1/2/1,PabnaSadar,Rajshahi,Pabna,Pabna,"Afaz Plaza","2018-07-03 13:58:49"
705,FPMDH01,ROBI,1000,23.5433,89.6275,"Zip Net",10,zipnet//sayem,jahirul.islam,"2018-07-11 23:55:22",ge-1/2/1,Madhukhali,Dhaka,Faridpur,Madhukhali,Modhukhali,"2018-07-04 11:42:21"
706,PTSDRB02JR01,SCL,1000,22.359485,90.316876,"M.R Khan Joint Int. Trade Center",20,SCR,shihab.rahman,"2018-07-11 11:40:26",ge-0/1/1,PatuakhaliSadar,Barisal,Patuakhali,Patuakhali,"H-328, Town Kalikaper, Chowrasta.","2018-07-04 11:53:04"
707,PTKLP01,ROBI,1000,21.9803,90.2303,"M.R Khan Joint Int. Trade Center",50,SCR,shihab.rahman,"2018-07-11 11:55:01",ge-0/2/2,KalaPara,Barisal,Patuakhali,Kalapara,Khepupara,"2018-07-04 12:09:07"
708,DHK0035A01ES01,SCL,100,23.716578,90.496153,"Gram Bangla",5,CR,abu.sayeed,"2018-07-04 13:54:21",Port21,DMP,Dhaka,Dhaka,Dhaka,"Demra - Narayanganj Road","2018-07-04 13:54:48"
709,DHK_X3407,Banglalink,1000,23.72753,90.49754,"Gram Bangla",5,CR,abu.sayeed,"2018-07-13 13:55:41",ge-1/2/0,DMP,Dhaka,Dhaka,Dhaka,"Chisthi Manzil, Kamargoap, Demra College Road, Demra Bazar, Dhaka","2018-07-04 13:59:38"
710,DHGU4M,GP,1000,23.79407351,90.41428783,CCL,15,CR,rabeya.akter,"2018-07-13 14:25:00",ge-0/1/2,DMP,Dhaka,Dhaka,Dhaka,"Metropolitan Shopping Plaza, Plot#2(new) 10(old), Road#46, Gulshan Second Circle, Gulshan 2","2018-07-04 14:25:47"
711,DHK_X0453,Banglalink,1000,23.91718,90.70825,"Gram Bangla",5,"CR- Gram bangla",abu.sayeed,"2018-07-13 14:30:13",ge-1/1/2,NarsingdiSadar,Dhaka,Narsingdi,Narsingdi,"Holding No: 87/2, Chouala, Taltola, Narshingdi Sadar, Narshingdi","2018-07-04 14:37:33"
712,RAJ_X0008,Banglalink,1000,24.37211,88.69033,"Gram Bangla",5,"CR- Gram Bangla",abu.sayeed,"2018-07-13 14:35:50",ge-1/1/2,Paba,Rajshahi,Rajshahi,"Unnamed Road","Suchoron west para, Motihar, Paba, Rajshahi","2018-07-04 14:41:22"
713,NGRPG12A01ES01,SCL,1000,23.7401,90.5259,"Gram Bangla",5,"CR- Gram Bangla",abu.sayeed,"2018-07-13 14:40:08",Port16,Rupganj,Dhaka,Narayanganj,Rupshi,"Dhaka - Sylhet Highway","2018-07-04 14:45:02"
714,SGSDR07,ROBI,1000,24.4273,89.7043,"Gram Bangla",5,"CR- Gram Bangla",abu.sayeed,"2018-07-13 14:45:08",xe-0/3/1,SirajganjSadar,Rajshahi,Sirajganj,Sirajganj,"Koddar Mor_GP","2018-07-04 14:49:06"
715,CGAJM1,GP,1000,22.387583,91.825444,"Gram Bangla",5,"CR - Gram Bangla",abu.sayeed,"2018-07-13 14:50:30",ge-0/1/3,"Chittagong City",Chittagong,Chittagong,Chittagong,"Amin Jute Mill Area, Chittagong","2018-07-04 14:56:07"
716,NGRPG12A01ES01,SCL,1000,23.7401,90.5259,"Gram Bangla",5,"CR- Gram bangla",abu.sayeed,"2018-07-04 15:40:28",Port16,Rupganj,Dhaka,Narayanganj,Rupshi,"Dhaka - Sylhet Highway","2018-07-04 15:40:36"
717,CGSKD13,ROBI,1000,22.6,91.65547222,"Gram Bangla",5,"CR- Gram bangla",abu.sayeed,"2018-07-13 15:45:53",ge-0/1/3,Sitakunda,Chittagong,Chittagong,Muradpur,"Muradpur,2","2018-07-04 15:50:38"
718,CGSKD13,ROBI,1000,22.6,91.65547222,"Gram Bangla",5,"CR- Gram bangla",abu.sayeed,"2018-07-13 15:50:24",ge-0/1/3,Sitakunda,Chittagong,Chittagong,Muradpur,"Muradpur,2","2018-07-04 15:54:15"
719,CGPTL24,ROBI,1000,22.359,91.7824,"Gram Bangla",5,"CR- Gram Bangla",abu.sayeed,"2018-07-13 15:00:27",ge-0/2/2,"Chittagong City",Chittagong,Chittagong,Chittagong,"Alankar More LH","2018-07-04 16:04:28"
720,JSNPRP01JR01,SCL,1000,23.02333,89.40546,"Gram Bangla",5,"CR- Gram Bangla",abu.sayeed,"2018-07-13 13:30:00",xe-1/3/0,Abhaynagar,Khulna,Jessore,"Noapara Paurasava","Noapara, Jessore","2018-07-04 16:12:26"
721,JSNPRP01JR01,SCL,1000,23.02333,89.40546,"Gram Bangla",5,"CR- Gram Bangla",abu.sayeed,"2018-07-13 16:30:40",ge-1/1/0,Abhaynagar,Khulna,Jessore,"Noapara Paurasava","Noapara, Jessore","2018-07-04 16:15:58"
722,KHPHL03,ROBI,1000,22.9304,89.4864,"Gram Bangla",5,"CR-Gram bangla",abu.sayeed,"2018-07-13 16:15:10",ge-0/2/0,Phultala,Khulna,Khulna,Khulna,"Apilgate 55m Land","2018-07-04 16:20:44"
723,KHPHL03,ROBI,1000,22.9304,89.4864,"Gram Bangla",5,"CR- Gram bangla",abu.sayeed,"2018-07-13 16:20:48",ge-0/2/0,Phultala,Khulna,Khulna,Khulna,"Apilgate 55m Land","2018-07-04 16:25:42"
724,KHKLS02,ROBI,1000,22.8561,89.5409,"Gram Bangla",5,"CR- Gram Bangla",abu.sayeed,"2018-07-13 16:25:28",ge-0/1/3,Khalishpur,Khulna,Khulna,"Eid Ghah Road",Khalishpur,"2018-07-04 16:28:50"
725,KHKLS02,ROBI,1000,22.8561,89.5409,"Gram Bangla",5,"CR- Gram Bangla",abu.sayeed,"2018-07-13 16:25:42",ge-0/1/3,Khalishpur,Khulna,Khulna,"Eid Ghah Road",Khalishpur,"2018-07-04 16:30:27"
726,KHKLS02,ROBI,1000,22.8561,89.5409,"Gram Bangla",5,"CR- Gram Bangla",abu.sayeed,"2018-07-13 16:30:56",ge-0/1/3,Khalishpur,Khulna,Khulna,"Eid Ghah Road",Khalishpur,"2018-07-04 16:32:59"
727,NSPLS02,ROBI,1000,23.93304688,90.63221246,"Gram Bangla",5,"CR- Gram Bangla",abu.sayeed,"2018-07-13 16:30:50",ge-0/2/2,Palash,Dhaka,Narsingdi,Ghorashal,"Moyejuddin Road","2018-07-04 16:36:17"
728,CGAKTC01ES02,SCL,100,22.326382,91.813176,"Gram Bangla",2,"CR- Gram bangla",abu.sayeed,"2018-07-13 16:35:49",Port6,"Chittagong City",Chittagong,Chittagong,Chittagong,"Commerce College Road","2018-07-04 16:45:12"
729,DHMPRNA01ES01,SCL,100,23.797278,90.356389,"royal green",2,Q,partha.sarkar,"2018-07-11 18:30:16",Port14,DMP,Dhaka,Dhaka,Dhaka,"Doctor Amanat Khan Hospital Road","2018-07-04 18:34:50"
730,CGKTLD7,ROBI,1000,22.337,91.837,Banglaphone,2,d,jannatul.islam,"2018-07-26 18:30:42",ge-0/2/2,"Chittagong City",Chittagong,Chittagong,Chittagong,"Chief Judicial Magistrate Court_Ctg","2018-07-04 18:35:06"
731,DHK_X1896,Banglalink,1000,23.74294,90.41162,"royal green",2,Q,partha.sarkar,"2018-07-12 10:50:03",ge-0/2/2,DMP,Dhaka,Dhaka,Dhaka,"Shiddheswari Lane","2018-07-04 19:23:09"
732,DHIBRB,GP,1000,23.793472,90.379028,"royal green",2,Q,partha.sarkar,"2018-07-12 19:25:02",ge-0/1/2,DMP,Dhaka,Dhaka,Dhaka,"Kafrul, Mirpur, Dhaka","2018-07-04 19:28:25"
733,BSWZP04,ROBI,1000,22.8467,90.2722,Complex,50,Q,partha.sarkar,"2018-07-12 10:50:40",ge-0/1/3,Wazirpur,Barisal,Barisal,Shikarpur,Shikarpur,"2018-07-05 14:27:45"
734,KSSDRP01HR01,SCL,1000,24.41873,90.79025,Genious,40,Q,partha.sarkar,"2018-07-05 06:30:12",GigabitEthernet0/2/12,KishoreganjSadar,Dhaka,Kishoreganj,"Joshodol WAPDA, Kishorgonj","Joshodol WAPDA, Kishorgonj","2018-07-05 15:54:28"
735,FPMDH01,ROBI,1000,23.5433,89.6275,"AR Enterprise",10,"CR- AR Ent",abu.sayeed,"2018-07-15 17:05:02",ge-1/2/0,Madhukhali,Dhaka,Faridpur,Madhukhali,Modhukhali,"2018-07-05 17:25:20"
