Hostname,Resource Name,IP Address,Alias,Resource,Average,Minimum,Maximum,95th Percentile
DHKRCD,ge-0/0/2,10.1.62.131,,ge-0/0/2,1,1,1,1
NGSDR11,ge-0/1/0,10.109.104.133,,ge-0/1/0,1,1,1,1
MBSDR01,GigabitEthernet0/2/2,10.97.102.128,TO-bdcm_120715_02_nb-Sylhet_POP_MX,GigabitEthernet0/2/2,1,1,1,1
DHBDD76,ge-0/2/0,10.1.152.131,To-DHBDD10_Ring-152_OH,ge-0/2/0,1,1,1,1
DHBDD76,ge-0/2/1,10.1.152.131,To-DHBDD79_Ring-152_OH,ge-0/2/1,1,1,1,1
NAR0015A01ES01,Port11,172.30.109.2,ADNSL Summittosiddirgonj,Port11,1,1,1,1
DHBANC01ES03,Port8,172.30.2.2,Torun_Banani_to_DHRMNBTRC,Port8,1,1,1,1
CGBLK04,ge-0/2/0,10.33.166.129,,ge-0/2/0,1,1,1,1
DHK_X4671,ge-1/1/1,10.4.39.130,,ge-1/1/1,1,1,1,1
PGSDR01-AGG,ge-1/2/1,10.123.100.128,,ge-1/2/1,1,1,1,1
GPHL1I,GigabitEthernet0/2/0,10.55.1.131,To-GPCG1I_GP-Ring-1_OH,GigabitEthernet0/2/0,1,1,1,1
CDSDR03A01ES01,Port5,172.30.41.14,UNI:mtrn_261218_007_nb,Port5,1,1,1,1
DHKTL16,ge-0/2/1,10.1.111.132,To-Ring_111-DHKTL09-OH,ge-0/2/1,1,1,1,1
RJSDR28,ge-0/2/2,10.129.101.128,Info-Sarker Goalonda SW2,ge-0/2/2,1,1,1,1
KHU_X1070,GigabitEthernet0/2/0,10.199.4.128,To-JHKOT01,GigabitEthernet0/2/0,1,1,1,1
CGAKTC01ES01,Ethernet_54,172.30.33.14,TJ1600-1-9-2,Ethernet_54,1,1,1,1
CPSDR10,ge-0/1/1,10.29.103.129,,ge-0/1/1,1,1,1,1
CPSDR10,ge-0/1/0,10.29.103.129,,ge-0/1/0,1,1,1,1
DHAGG9,ge-0/1/1,10.1.30.129,To-DHMT1M_Ring-30_OH,ge-0/1/1,1,1,1,1
DHMJH12,ge-0/1/0,10.1.187.129,,ge-0/1/0,1,1,1,1
NGSDR18,GigabitEthernet0/2/17,10.109.102.133,"HUAWEI, GigabitEthernet0/2/17 Interface",GigabitEthernet0/2/17,1,1,1,1
Tigers-Den,ge-1/3/0,10.1.180.128,To-DHK_X3757,ge-1/3/0,1,1,1,1
CMSDRC01JR01,et-2/3/0,10.43.0.128,To-Alekharchar-HO_MX240,et-2/3/0,1,1,1,1
KHU_X1371,GigabitEthernet0/2/17,10.201.5.128,To-KHU_X0043,GigabitEthernet0/2/17,1,1,1,1
UDAY-HO,ge-1/3/6,10.1.100.158,,ge-1/3/6,1,1,1,1
UDAY-HO,ge-1/3/7,10.1.100.158,,ge-1/3/7,1,1,1,1
UDAY-HO,ge-1/3/8,10.1.100.158,,ge-1/3/8,1,1,1,1
UDAY-HO,ge-1/3/9,10.1.100.158,,ge-1/3/9,1,1,1,1
NAR0094,ge-0/2/0,10.109.105.137,,ge-0/2/0,1,1,1,1
BSWZP18,GigabitEthernet0/2/0,10.15.106.129,To-BSWZP04,GigabitEthernet0/2/0,1,1,1,1
DHBDD26,ge-0/2/1,10.1.151.132,To-DHBDD75_ring-151_UG+OH,ge-0/2/1,1,1,1,1
Alekharchar-HO_MX,xe-2/0/0,10.43.100.150,To-Alekharchar-HO_2,xe-2/0/0,1,1,1,1
DHSHP1,ge-0/2/1,10.1.18.133,DHPTNC01JR01,ge-0/2/1,1,1,1,1
DHK_X3241,GigabitEthernet0/2/5,10.211.2.128,"HUAWEI, GigabitEthernet0/2/5 Interface",GigabitEthernet0/2/5,1,1,1,1
KHU_X0035,GigabitEthernet0/2/2,10.203.2.128,To-SKSDR01,GigabitEthernet0/2/2,1,1,1,1
RAJ0071,ge-0/1/0,10.133.201.130,,ge-0/1/0,1,1,1,1
GAZ0106,ge-0/1/0,10.55.201.130,To-GAZ0064,ge-0/1/0,1,1,1,1
ITSwKSB3-0,gi43,172.16.116.22,NTa-6/C-3,gi43,1,1,1,1
BMASJP01JR01,xe-2/0/3,10.27.0.128,ASH-MYM-IP-Tunnel,xe-2/0/3,1,1,1,1
DHSBB10,ge-0/2/1,10.1.117.130,To-DHSBB09-AGG-OH,ge-0/2/1,1,1,1,1
Alekharchar-HO_2,ge-0/1/3,10.43.100.133,To-Alekharchar-AGG,ge-0/1/3,1,1,1,1
TNSDRP01JR01,ge-1/0/0,10.161.0.128,TO_ALARM_SYS_Tangail_PGCB,ge-1/0/0,1,1,1,1
BSAGL01,GigabitEthernet0/2/3,10.15.101.128,To-BSWZP06,GigabitEthernet0/2/3,1,1,1,1
GPSDRB01JR02_MX240,xe-2/0/1,10.55.0.150,To-GPJJR01_GP_HO,xe-2/0/1,1,1,1,1
BB2515,ge-0/2/1,10.43.119.130,,ge-0/2/1,1,1,1,1
BB2515,ge-0/2/0,10.43.119.130,,ge-0/2/0,1,1,1,1
NRBSG1,GigabitEthernet0/2/17,10.107.152.128,NNI:NRBSG1-GE0/2/17-NRSDR02-GE0/2/18,GigabitEthernet0/2/17,1,1,1,1
KHSDRC01JR01,ge-0/1/1,10.73.0.129,To-BBTS_KhulnaToJessore,ge-0/1/1,1,1,1,1
GPSDRP1,xe-0/3/1,10.55.108.128,To-DHK_X4021,xe-0/3/1,1,1,1,1
MAD0009-HO,ge-1/2/0,10.197.200.128,,ge-1/2/0,1,1,1,1
DHMRPD,ge-0/0/0,10.1.38.132,,ge-0/0/0,1,1,1,1
DHMRPD,ge-0/0/2,10.1.38.132,,ge-0/0/2,1,1,1,1
TGSDR01A01ES01,Port21,172.30.163.2,To-TGSDR001_2nd,Port21,1,1,1,1
TNGTL26,Ethernet0/0/0,10.161.110.128,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
DHSVR23,ge-0/2/2,10.1.160.136,,ge-0/2/2,1,1,1,1
CGMGH1,ge-0/0/0,10.33.9.128,T0-GP_CGMGH1,ge-0/0/0,1,1,1,1
MBSML01,GigabitEthernet0/2/24,10.97.102.132,TO-MBSRMP01JR01,GigabitEthernet0/2/24,1,1,1,1
MYSDR10,GigabitEthernet0/2/24,10.103.103.132,To-MYSDR02_RING_103_OH,GigabitEthernet0/2/24,1,1,1,1
MYSDRP01HR02,GigabitEthernet0/2/6,10.103.0.128,To-MYM-JAMALPUR-IP-tunnel,GigabitEthernet0/2/6,1,1,1,1
Shahjibazar PGCB Switch,Port11,172.30.59.2,UNI:arnt_241218_046_nb,Port11,1,1,1,1
DHRMPO,ge-0/1/0,10.1.77.129,To-DHRMP9,ge-0/1/0,1,1,1,1
DHPLB11,ge-0/2/0,10.1.204.134,To-DHPLB13,ge-0/2/0,1,1,1,1
BMASJP01JR01,ge-1/0/0,10.27.0.128,SwitchPort_BMASJP01ES01,ge-1/0/0,1,1,1,1
DHCNT6,ge-0/0/1,10.1.3.129,,ge-0/0/1,1,1,1,1
DHCNT6,ge-0/0/2,10.1.3.129,,ge-0/0/2,1,1,1,1
DHKZP2,ge-0/0/0,10.1.14.130,,ge-0/0/0,1,1,1,1
DHKZP2,ge-0/0/2,10.1.14.130,,ge-0/0/2,1,1,1,1
DHKBN9,ge-0/2/1,10.1.7.128,To-DHHTP1_Ring-7_OH,ge-0/2/1,1,1,1,1
DHTJGJA01ES01,Port10,172.30.1.46,Thana Shastho o poribar kollyan complex,Port10,1,1,1,1
CM2607,ge-0/3/6,10.43.100.129,To-CM2611_via_DWDM,ge-0/3/6,1,1,1,1
FN3201,ge-0/0/2,10.51.103.130,mdst_280118_26_ib,ge-0/0/2,1,1,1,1
NGSDRB01JR01,xe-0/1/0,10.109.100.128,To-3G_4G_10GE_SCL_DRE03_DRE11_DRE15_DRE28_DRE37_NGRPG01_NGSDRD1_179-Backup,xe-0/1/0,1,1,1,1
NGSNG56,GigabitEthernet0/2/2,10.109.105.129,TO_DR_Ring-117-NGBND10,GigabitEthernet0/2/2,1,1,1,1
NGSNG56,GigabitEthernet0/2/16,10.109.105.129,"HUAWEI, GigabitEthernet0/2/16 Interface",GigabitEthernet0/2/16,1,1,1,1
MDSDR01A01ES01,Port9,172.30.91.2,To-CCL_Summit_Adorsho_Online_to_MDSDR01,Port9,1,1,1,1
KHU_X0458,GigabitEthernet0/2/2,10.203.3.131,To-KHU_X0252,GigabitEthernet0/2/2,1,1,1,1
KSKLC08,GigabitEthernet0/2/26,10.81.100.129,To-NS2302_Airtel_RING_102_OH,GigabitEthernet0/2/26,1,1,1,1
PTKLP03,GigabitEthernet0/2/6,10.125.102.129,"HUAWEI, GigabitEthernet0/2/6 Interface",GigabitEthernet0/2/6,1,1,1,1
DHSHP8,ge-0/2/0,10.1.18.132,To-Ring_18-DHSHP3_OH,ge-0/2/0,1,1,1,1
DHMRP38,ge-0/2/0,10.1.191.128,To-UDAY-HO,ge-0/2/0,1,1,1,1
DHCNT2,ge-0/1/0,10.1.27.128,,ge-0/1/0,1,1,1,1
DHCNT2,ge-0/1/1,10.1.27.128,,ge-0/1/1,1,1,1,1
KUSDR03,GigabitEthernet0/2/17,10.85.101.128,"HUAWEI, GigabitEthernet0/2/17 Interface",GigabitEthernet0/2/17,1,1,1,1
DHK_X2555,GigabitEthernet0/2/22,10.229.2.128,"HUAWEI, GigabitEthernet0/2/22 Interface",GigabitEthernet0/2/22,1,1,1,1
DH0013,ge-1/1/0,10.1.164.128,To-DHKGN17-PA,ge-1/1/0,1,1,1,1
MYSDRP01JR01,xe-2/0/1,10.103.100.128,To-MYSDRP01HR02_2nd,xe-2/0/1,1,1,1,1
BHFNC01A01ES02,Port24,172.30.23.6,To-BHFNC01,Port24,1,1,1,1
JSSRS02,GigabitEthernet0/2/2,10.63.102.131,"HUAWEI, GigabitEthernet0/2/2 Interface",GigabitEthernet0/2/2,1,1,1,1
ITSwTK4-0,gi9,172.20.16.43,Access-Control-Common,gi9,1,1,1,1
KHU_X0619,GigabitEthernet0/2/4,10.199.4.129,To-KHU_X0241-JDH-BL-RING-4,GigabitEthernet0/2/4,1,1,1,1
CMBRR55,xe-0/3/0,10.43.115.130,To-CM2643,xe-0/3/0,1,1,1,1
HGSDR01A01ES01,Port7,172.30.59.6,UNI:mbbs_241218_020_ib,Port7,1,1,1,1
DIN4014,ge-0/0/1,10.47.202.132,To_TeleTalk-3G-Service,ge-0/0/1,1,1,1,1
MBSDR04,GigabitEthernet0/2/17,10.97.102.135,To-Ring_102_MBSDR01-AGG_OH,GigabitEthernet0/2/17,1,1,1,1
PTSDRB02HTR02,GigabitEthernet0/2/2,10.125.0.129,To-BSLBKA01JR01,GigabitEthernet0/2/2,1,1,1,1
NOCMP14,ge-0/2/0,10.119.117.131,,ge-0/2/0,1,1,1,1
BGMNG02,GigabitEthernet0/2/12,10.9.101.130,"HUAWEI, GigabitEthernet0/2/12 Interface",GigabitEthernet0/2/12,1,1,1,1
SYSDR30,GigabitEthernet0/2/17,10.153.101.133,"HUAWEI, GigabitEthernet0/2/17 Interface",GigabitEthernet0/2/17,1,1,1,1
DHK_X0827,ge-1/1/0,10.192.2.128,,ge-1/1/0,1,1,1,1
DHK_X0827,ge-1/1/1,10.192.2.128,,ge-1/1/1,1,1,1,1
PBISR18,ge-0/2/0,10.121.103.130,To-PBISR01,ge-0/2/0,1,1,1,1
PBISR18,ge-0/2/1,10.121.103.130,To-PBISR02,ge-0/2/1,1,1,1,1
CMHST3,ge-0/1/1,10.43.1.131,To-CMSDRB01JR01,ge-0/1/1,1,1,1,1
UDAY-HO,ge-0/3/2,10.1.100.158,To-DHMRP12_Ring_193,ge-0/3/2,1,1,1,1
DHKGN04-AGG,xe-0/3/0,10.1.100.146,,xe-0/3/0,1,1,1,1
DHK1191,ge-0/1/1,10.4.201.128,To-DHK0805,ge-0/1/1,1,1,1,1
BOSJP05-AGG,xe-1/3/1,10.25.102.128,To-BOSDRP01JR01,xe-1/3/1,1,1,1,1
KUBRM01,Ethernet0/0/0,10.85.101.132,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
Bogra-Office,gi5,172.20.16.33,Access Control-PnP,gi5,1,1,1,1
KSBRB08,GigabitEthernet0/2/24,10.81.101.129,To-KSBRB03_RING_101_OH,GigabitEthernet0/2/24,1,1,1,1
DHRYB9,ge-0/0/2,10.1.61.129,,ge-0/0/2,1,1,1,1
DHRYB9,ge-0/0/0,10.1.61.129,,ge-0/0/0,1,1,1,1
CGKHL08,ge-0/2/0,10.33.135.131,,ge-0/2/0,1,1,1,1
CGCDG4,ge-0/1/1,10.33.12.129,To-CGCDG09_Robi-Ring-111_Temporary_Link,ge-0/1/1,1,1,1,1
DHPTNC01JR01,ge-3/2/8,10.1.0.141,To-DHALB1-Ring-64,ge-3/2/8,1,1,1,1
DHSAV5,ge-0/2/3,10.1.41.128,To-DHK_M2341,ge-0/2/3,1,1,1,1
NAW0008,ge-0/2/0,10.31.202.130,To-NAW0014_CPN-TT-RING-202,ge-0/2/0,1,1,1,1
DHK_X2734,GigabitEthernet0/2/16,10.206.4.129,To-DHK_X2915,GigabitEthernet0/2/16,1,1,1,1
CTG_X0523,ge-0/1/3,10.208.3.129,,ge-0/1/3,1,1,1,1
MGSTR01,xe-0/3/0,10.95.103.128,To-DHSVRC01JR01_Ring-103_OH+UG,xe-0/3/0,1,1,1,1
DHMRP05,ge-0/1/0,10.1.128.130,,ge-0/1/0,1,1,1,1
DHK_X2609,GigabitEthernet0/2/22,10.229.4.130,"HUAWEI, GigabitEthernet0/2/22 Interface",GigabitEthernet0/2/22,1,1,1,1
DHUTDW,ge-0/1/0,10.1.5.130,To-DHUTRC_Ring-5_UG+OH,ge-0/1/0,1,1,1,1
SYSDR01,ge-1/2/0,10.153.100.128,TO-SYSDR28-RING-101,ge-1/2/0,1,1,1,1
BOSDRC01ES01-0,Port4,172.30.25.2,Antaranga-DHK-Bogra,Port4,1,1,1,1
SYARA1,GigabitEthernet0/2/18,10.153.1.129,"HUAWEI, GigabitEthernet0/2/18 Interface",GigabitEthernet0/2/18,1,1,1,1
UDAY-HO,ge-1/2/7,10.1.100.158,To-DHAPT03-Ring155,ge-1/2/7,1,1,1,1
BAR_X0112,GigabitEthernet0/2/3,10.17.2.128,To-BAR_X0119,GigabitEthernet0/2/3,1,1,1,1
CGCTP2A01ES01,Trunk1,172.30.33.126,To-CGCTP2,Trunk1,1,1,1,1
DHKRBC01JR01P_MX480,et-0/3/0,10.1.0.152,,et-0/3/0,1,1,1,1
DHSBG04,ge-0/2/2,10.1.149.130,To-Ring_148-DHPTN17-OH,ge-0/2/2,1,1,1,1
DHCNT3,ge-0/1/2,10.1.26.128,,ge-0/1/2,1,1,1,1
DHCNT3,ge-0/1/0,10.1.26.128,,ge-0/1/0,1,1,1,1
DHKTL24,ge-0/2/2,10.1.112.128,Info-Sarker-DC_Office,ge-0/2/2,1,1,1,1
DHSDW3,ge-0/1/0,10.1.89.131,To-DHKAKE,ge-0/1/0,1,1,1,1
DHKKT18,ge-0/1/0,10.1.201.131,,ge-0/1/0,1,1,1,1
CGBSK23,xe-0/3/0,10.33.129.133,To-CGANW18,xe-0/3/0,1,1,1,1
DR-NEXUS-SW-6.summitiig.net,Ethernet1/45,192.168.110.69,"@@ONE-SKY COMMUNICATION_oskl_260418_08_ic_ODF-3,Tray-12,Port-3",Ethernet1/45,1,1,1,1
KHU_X0035,Eth-Trunk0,10.203.2.128,"HUAWEI, Eth-Trunk0 Interface",Eth-Trunk0,1,1,1,1
DHSVRC01ES01,Port26,172.30.1.174,To-NTTN_GeniusIT,Port26,1,1,1,1
NGBND06,GigabitEthernet0/2/0,10.109.107.134,To_DR_Ring-107-NGBND10-AGG_OH,GigabitEthernet0/2/0,1,1,1,1
RSSMD01,ge-0/0/3,10.131.101.129,,ge-0/0/3,1,1,1,1
RSSMD01,ge-0/0/0,10.131.101.129,,ge-0/0/0,1,1,1,1
DHDHNW,ge-0/1/0,10.1.11.130,To-DHJKT8_Ring-11_OH,ge-0/1/0,1,1,1,1
DHJKT7,ge-0/1/1,10.1.75.132,TO-Ring_75-DHHBG1-OH,ge-0/1/1,1,1,1,1
DHK_X1964,ge-1/1/1,10.4.25.130,,ge-1/1/1,1,1,1,1
DHK_X1964,ge-1/1/0,10.4.25.130,,ge-1/1/0,1,1,1,1
SYUSHC01JR01,ge-1/1/8,10.153.0.131,To-SYL_X0026-SYL-BL-R-1,ge-1/1/8,1,1,1,1
JHE0011,ge-0/1/0,10.199.201.129,To-JHE0010,ge-0/1/0,1,1,1,1
CTG_X0927,xe-0/3/1,10.35.9.128,To-CGMIR43,xe-0/3/1,1,1,1,1
CXUKH06,xe-0/3/0,10.45.101.129,To-CXUKH07,xe-0/3/0,1,1,1,1
DHJATO,ge-0/1/0,10.1.80.132,To-DHJRNC,ge-0/1/0,1,1,1,1
SYSDR28,Ethernet0/0/0,10.153.101.128,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
CM2607,ge-0/3/2,10.43.100.129,To-Airtel-H/O-OSN-17-EG8-4,ge-0/3/2,1,1,1,1
CM2607,ge-0/3/3,10.43.100.129,To-Airtel-H/O-OSN-17-EG8-5,ge-0/3/3,1,1,1,1
CM2607,ge-0/3/4,10.43.100.129,To-Airtel-H/O-OSN-17-EG8-6,ge-0/3/4,1,1,1,1
CGUHS3,ge-0/0/0,10.33.7.132,To-GP_CGUHS3,ge-0/0/0,1,1,1,1
CTG-GEC-SW-2,TGigaEthernet1/11,172.16.201.33,@@ CTG-GEC-AGG @@,TGigaEthernet1/11,1,1,1,1
FPBLM01,GigabitEthernet0/2/11,10.49.103.128,To-FPBLM01A01ES01_Switch,GigabitEthernet0/2/11,1,1,1,1
CGKTL17,ge-0/1/1,10.33.132.135,,ge-0/1/1,1,1,1,1
DHSHN1,ge-0/0/2,10.1.37.134,,ge-0/0/2,1,1,1,1
CXTKN12A01ES01,Trunk1,172.30.45.18,To-CXTKN12,Trunk1,1,1,1,1
NG2133,ge-0/1/1,10.109.114.128,To-NG2135,ge-0/1/1,1,1,1,1
GPSDRB01JR01,ge-0/2/7,10.55.0.129,To-GPKNBA01ES01-Switch-Active,ge-0/2/7,1,1,1,1
KUSDR01,GigabitEthernet0/2/2,10.85.101.129,To-KUS0010-HO,GigabitEthernet0/2/2,1,1,1,1
MBJRI03,GigabitEthernet0/2/0,10.97.101.133,TO-Ring_101_MBBRL15_OH,GigabitEthernet0/2/0,1,1,1,1
DHK_X5096,GigabitEthernet0/2/4,10.4.31.131,To-DHK_X1682,GigabitEthernet0/2/4,1,1,1,1
CGSUGT-HO,ge-0/0/1,10.33.100.140,To-CGATD1_GP_CTG_RING-14,ge-0/0/1,1,1,1,1
BSSDR06,GigabitEthernet0/2/16,10.15.107.130,"HUAWEI, GigabitEthernet0/2/16 Interface",GigabitEthernet0/2/16,1,1,1,1
BSLBKA01JR01,GigabitEthernet0/2/24,10.15.0.131,"HUAWEI, GigabitEthernet0/2/24 Interface",GigabitEthernet0/2/24,1,1,1,1
CDALM01,GigabitEthernet0/2/4,10.85.103.129,To-KUMRP04,GigabitEthernet0/2/4,1,1,1,1
CDALM01,GigabitEthernet0/2/2,10.85.103.129,To-KHU_X0529-MHR-BL-RING-2,GigabitEthernet0/2/2,1,1,1,1
CDALM01,GigabitEthernet0/2/1,10.85.103.129,To-KHU_X0530-CHD-BL-RING-1,GigabitEthernet0/2/1,1,1,1,1
KHKLS01,GigabitEthernet0/2/2,10.73.103.130,To-KHL4003,GigabitEthernet0/2/2,1,1,1,1
SYSDR02,GigabitEthernet0/2/0,10.153.113.130,To-SYSDR75,GigabitEthernet0/2/0,1,1,1,1
DHRYBJ,ge-0/0/2,10.1.83.128,,ge-0/0/2,1,1,1,1
SNCTK25,GigabitEthernet0/2/3,10.153.108.128,To-Ring_100_SNSDR03-OH,GigabitEthernet0/2/3,1,1,1,1
DHRYBJ,ge-0/0/0,10.1.83.128,,ge-0/0/0,1,1,1,1
DHKRC4,ge-0/0/0,10.1.62.130,,ge-0/0/0,1,1,1,1
DHKRC4,ge-0/0/1,10.1.62.130,,ge-0/0/1,1,1,1,1
DHKRC4,ge-0/0/2,10.1.62.130,,ge-0/0/2,1,1,1,1
DHSBN55,ge-0/2/1,10.1.127.135,To-DHKFR06,ge-0/2/1,1,1,1,1
RPSDR17,ge-0/1/1,10.141.103.128,,ge-0/1/1,1,1,1,1
RPSDR17,ge-0/1/0,10.141.103.128,,ge-0/1/0,1,1,1,1
CMDKN01_MX240,ge-1/3/5,10.43.100.134,To-CMDKDB01ES01,ge-1/3/5,1,1,1,1
CXTKN08,xe-1/3/0,10.45.101.132,To-To-CXTKN08_MX-104,xe-1/3/0,1,1,1,1
FN3222,xe-0/3/0,10.51.109.128,To-FNSDRC01,xe-0/3/0,1,1,1,1
FPMDH01A01ES01,Port24,172.30.49.18,To-FPMDH01,Port24,1,1,1,1
DHK_X0376,xe-1/3/0,10.4.17.128,To-DHDHNC01,xe-1/3/0,1,1,1,1
JSBNPC01JR01,GigabitEthernet0/2/24,10.63.0.130,To-KHU_X0557-JSR-BL-RING-5,GigabitEthernet0/2/24,1,1,1,1
DHDHND,ge-0/0/0,10.1.13.132,,ge-0/0/0,1,1,1,1
DHDHND,ge-0/0/2,10.1.13.132,,ge-0/0/2,1,1,1,1
DHDHND,ge-0/0/3,10.1.13.132,,ge-0/0/3,1,1,1,1
DHDKK04,ge-0/2/0,10.1.156.132,To-DHUTT48_Ring-156_UG+OH,ge-0/2/0,1,1,1,1
CGPTL17,ge-0/2/3,10.33.106.128,To-CGPTL6_GP-CTG-Ring-6_Temporary_Link,ge-0/2/3,1,1,1,1
DHK_X2259,xe-1/3/0,10.4.4.129,To-DHK_X0598,xe-1/3/0,1,1,1,1
DHSHMD,xe-1/3/0,10.1.49.133,To-DHADBV_Ring-49_OH+UG,xe-1/3/0,1,1,1,1
DHK_X2162,ge-1/1/0,10.4.38.128,,ge-1/1/0,1,1,1,1
DHK_X2162,ge-1/1/1,10.4.38.128,,ge-1/1/1,1,1,1,1
DHNMK14,ge-0/2/0,10.1.141.130,To-DHNMK05_Ring-141_OH,ge-0/2/0,1,1,1,1
DHMRP26,ge-0/2/0,10.1.204.132,To-DHPLB05,ge-0/2/0,1,1,1,1
BMASJP01JR01,ge-1/1/4,10.27.0.128,,ge-1/1/4,1,1,1,1
MDSDR11HTR01_MDSDR05,GigabitEthernet0/2/0,10.91.101.128,To-MDSDR01_ACX2200,GigabitEthernet0/2/0,1,1,1,1
NAT0010,ge-0/1/1,10.113.202.133,To_TeleTalk-3G-Service,ge-0/1/1,1,1,1,1
KUSDRC01JR01,xe-0/3/0,10.85.100.128,,xe-0/3/0,1,1,1,1
DHBARB,ge-0/1/0,10.1.2.129,To-DHJSH5_Ring-02_OH,ge-0/1/0,1,1,1,1
PGDBG01,ge-1/1/3,10.123.101.129,,ge-1/1/3,1,1,1,1
PGDBG01,ge-1/1/0,10.123.101.129,,ge-1/1/0,1,1,1,1
NGSDRB01JR01,ge-0/2/8,10.109.100.128,To-DHK_X0765_BL_NAR_RING_1,ge-0/2/8,1,1,1,1
JSBNPC01ES01,Port1,172.30.63.10,To_Amber_IT_DHK-to-Benapole_PoP,Port1,1,1,1,1
SCL_ITC_SW_GAZIPUR,Port21,172.30.55.82,To-GPSDR25,Port21,1,1,1,1
BAR_X0143,Eth-Trunk0,10.65.1.129,"HUAWEI, Eth-Trunk0 Interface",Eth-Trunk0,1,1,1,1
DHGUL6,ge-0/0/0,10.1.91.130,,ge-0/0/0,1,1,1,1
DHK0035A01ES01,Port25,172.30.109.6,,Port25,1,1,1,1
DHGUL6,ge-0/0/2,10.1.91.130,,ge-0/0/2,1,1,1,1
DHK0035A01ES01,Port27,172.30.109.6,To-Demra-Core-2,Port27,1,1,1,1
JSSRS24,Ethernet0/0/0,10.63.102.132,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
BMSDR02ES01,Port7,172.30.27.6,BOL_Banani_to_BMSDR02_3137,Port7,1,1,1,1
DHK_X2639,GigabitEthernet0/2/33,10.206.2.128,To-DHK_X2645,GigabitEthernet0/2/33,1,1,1,1
DHLLB06,ge-0/2/0,10.1.189.131,To-DHLLB18,ge-0/2/0,1,1,1,1
SCL-IIG-CTG-AGG.summitiig.net,Te1/0/0,172.16.201.246,DROPBAND-SUMMIT_0_CTG-LAN,Te1/0/0,1,1,1,1
CGBAK09,ge-0/2/0,10.33.110.135,To-CGKTLH5,ge-0/2/0,1,1,1,1
BSSDRC01JR01,ge-1/2/1,10.15.0.128,,ge-1/2/1,1,1,1,1
CGFTK38,ge-0/1/0,10.33.156.130,,ge-0/1/0,1,1,1,1
NAW4009,ge-0/1/1,10.31.201.132,To_TeleTalk-2G-Service,ge-0/1/1,1,1,1,1
BOSDRP01JR01,ge-0/2/7,10.25.0.128,To-Sirajgonj_1G_via_PGCB_UG,ge-0/2/7,1,1,1,1
DHK_X1848,xe-0/3/1,10.4.41.130,To-MNSRN11-PAGG-BL-RING-41,xe-0/3/1,1,1,1,1
TNBSL02,GigabitEthernet0/2/0,10.161.102.130,To-TNSDR03_102_OH,GigabitEthernet0/2/0,1,1,1,1
Sylhet_Switch_New,Port17,172.30.153.2,SwapnoNet_SYL_to_HGSJBP01,Port17,1,1,1,1
NGSNG28,GigabitEthernet0/2/24,10.109.107.130,"HUAWEI, GigabitEthernet0/2/24 Interface",GigabitEthernet0/2/24,1,1,1,1
SNSDR03A01ES01,Port3,172.30.151.2,HRC_DHBANC01JR01_to_SNSDR03,Port3,1,1,1,1
JHSDR06-MX,xe-2/0/1,10.67.100.130,To-MASDR02-AGG,xe-2/0/1,1,1,1,1
MYBLK49,GigabitEthernet0/2/30,10.103.104.132,"HUAWEI, GigabitEthernet0/2/30 Interface",GigabitEthernet0/2/30,1,1,1,1
SPBDG05,GigabitEthernet0/2/25,10.145.101.130,To-SPDMD08,GigabitEthernet0/2/25,1,1,1,1
DHKAKH,ge-0/1/7,10.3.3.131,SwitchPort,ge-0/1/7,1,1,1,1
MYFLB01,GigabitEthernet0/2/18,10.103.101.132,"HUAWEI, GigabitEthernet0/2/18 Interface",GigabitEthernet0/2/18,1,1,1,1
CRSLMGW1,xe-1/0/0,10.153.100.132,To-3G_4G_10GE_SCL_SRH16_SYSDR01_SYSDRD4_144-Backup,xe-1/0/0,1,1,1,1
NGSNG22,GigabitEthernet0/2/16,10.109.108.131,To_DR_Ring-108-NGSNG11_OH,GigabitEthernet0/2/16,1,1,1,1
DHK_X1196,GigabitEthernet0/2/16,10.193.1.130,"HUAWEI, GigabitEthernet0/2/16 Interface",GigabitEthernet0/2/16,1,1,1,1
BRAMT02,GigabitEthernet0/2/24,10.125.100.131,To-PTKLP05-ACX2200,GigabitEthernet0/2/24,1,1,1,1
KCGUMA01JR01,xe-0/3/1,10.71.100.129,To-BL_CTG_X0247-10G,xe-0/3/1,1,1,1,1
JSSDR08,GigabitEthernet0/2/1,10.63.103.131,"HUAWEI, GigabitEthernet0/2/1 Interface",GigabitEthernet0/2/1,1,1,1,1
BGMNG02,GigabitEthernet0/2/25,10.9.101.130,To-BGRMP02,GigabitEthernet0/2/25,1,1,1,1
TNBSL01,Ethernet0/0/0,10.161.102.131,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
NGBND10-AGG,me0,10.109.100.130,,me0,1,1,1,1
FIROZ-HO,ge-1/3/0,10.1.100.157,To-DHNMK09_Ring_188,ge-1/3/0,1,1,1,1
NSMND25,Ethernet0/0/0,10.111.101.128,"HUAWEI, Ethernet0/0/0 Interface",Ethernet0/0/0,1,1,1,1
